Price,Bedrooms,Bathrooms,LandSize,FloorArea,Latitude,Longitude,PricePerSqMeter,url
100000.00,5,3.0,0.0,450.0,15.10712,120.635072,222.22,href="https://www.lamudi.com.ph/5-bedroom-furnished-house-for-rent-in-telabastagan-168515729518.html"
100000.00,5,4.0,0.0,450.0,15.10712,120.635072,222.22,href="https://www.lamudi.com.ph/5-bedroom-furnished-house-for-rent-in-telabastagan-168568556278.html"
140000.00,5,3.0,0.0,450.0,15.10712,120.635072,311.11,href="https://www.lamudi.com.ph/5-bedrooms-furnished-house-for-rent-in-brgy-telaba-168437529731.html"
14000.00,2,1.0,0.0,50.0,15.225286,120.726841,280.00,href="https://www.lamudi.com.ph/brand-new-2storey-town-house-for-rent.html"
6000.00,1,1.0,0.0,32.0,15.22399,120.623354,187.50,href="https://www.lamudi.com.ph/bungalow-1-bedroom-in-mabalacat-pampanga-for-rent-168541229378.html"
10000.00,2,1.0,0.0,35.0,15.292106,120.562847,285.71,href="https://www.lamudi.com.ph/bungalow-house-2-bedroom-for-rent-in-bamban-tarlac-168939630311.html"
35000.00,3,2.0,0.0,130.0,15.10712,120.635072,269.23,href="https://www.lamudi.com.ph/bungalow-house-and-lot-for-rent-in-telabastagan-ne-169048326930.html"
60000.00,3,2.0,0.0,125.0,15.10712,120.635072,480.00,href="https://www.lamudi.com.ph/bungalow-house-for-rent-near-sm-telabastagan-168612959388.html"
110000.00,5,4.0,0.0,400.0,15.10712,120.635072,275.00,href="https://www.lamudi.com.ph/corner-house-and-lot-for-rent-near-sm-telabastagan-168613033063.html"
110000.00,5,4.0,0.0,400.0,15.10712,120.635072,275.00,href="https://www.lamudi.com.ph/corner-house-and-lot-for-rent-near-sm-telabastagan-168937704372.html"
7000.00,2,1.0,0.0,80.0,15.214685,120.60564,87.50,href="https://www.lamudi.com.ph/filinvest-town-house-mabalacat-pampanga-for-rent-167988063123.html"
55000.00,4,3.0,0.0,290.0,15.10712,120.635072,189.66,href="https://www.lamudi.com.ph/for-rent-4-bedroom-2-storey-furnished-house-situat-165890591973.html"
70000.00,4,4.0,0.0,180.0,15.10712,120.635072,388.89,href="https://www.lamudi.com.ph/for-rent-4-bedroom-house-and-lot-in-telabastagan-san-fernando-pampanga-1.html"
200000.00,5,3.0,0.0,400.0,15.4876928,120.6869813,500.00,href="https://www.lamudi.com.ph/for-rent-5-bedroom-house-and-lot-in-san-fernando-pampanga.html"
400000.00,9,9.0,0.0,1000.0,15.10712,120.635072,400.00,href="https://www.lamudi.com.ph/for-rent-9-bedroom-house-and-lot-in-telabastagan-san-fernando-pampanga.html"
90000.00,4,3.0,0.0,180.0,15.10712,120.635072,500.00,href="https://www.lamudi.com.ph/for-rent-brand-new-fully-furnished-house-in-an-exclusive-subd.html"
60000.00,2,3.0,0.0,140.0,15.214685,120.60564,428.57,href="https://www.lamudi.com.ph/for-rent-house-and-lot-in-fernwood-subdivision-mab-168009699862.html"
450000.00,8,9.0,0.0,1000.0,15.10712,120.635072,450.00,href="https://www.lamudi.com.ph/for-rent-house-and-lot-in-telabastagan-san-fernand-166435502099.html"
50000.00,4,3.0,0.0,150.0,15.2224455,120.5922967,333.33,href="https://www.lamudi.com.ph/for-rent-house-in-mabalacat-city-pampanga-166805704550.html"
30000.00,3,2.0,0.0,180.0,15.10712,120.635072,166.67,href="https://www.lamudi.com.ph/furnished-3-bedroom-house-for-rent-located-near-sm-168932654543.html"
35000.00,4,3.0,0.0,90.0,15.8099,120.650926,388.89,href="https://www.lamudi.com.ph/furnished-4-bedroom-house-and-lot-for-rent-in-san-168976611887.html"
60000.00,4,3.0,0.0,220.0,15.21197,120.678813,272.73,href="https://www.lamudi.com.ph/furnished-4-bedroom-house-for-rent-in-angeles-city-168380445484.html"
120000.00,3,4.0,0.0,220.0,15.10712,120.635072,545.45,href="https://www.lamudi.com.ph/furnished-bungalow-house-for-rent-in-essel-park-su-168135547814.html"
55000.00,3,2.0,0.0,125.0,15.10712,120.635072,440.00,href="https://www.lamudi.com.ph/furnished-bungalow-house-for-rent-in-town-and-coun-168601979955.html"
60000.00,4,4.0,0.0,228.0,15.4876928,120.6869813,263.16,href="https://www.lamudi.com.ph/furnished-house-and-lot-for-rent-in-san-fernando-p-166865050038.html"
